ID,TARGET
76676,Standard
145038,Standard
43195,Standard
17614,Standard
8112,Good
114726,Standard
20626,Poor
130962,Standard
21181,Standard
83280,Standard
73005,Standard
65770,Standard
92953,Standard
14496,Good
59219,Poor
129991,Good
100914,Standard
91977,Poor
94189,Good
131365,Standard
142567,Poor
152491,Standard
102337,Good
61213,Standard
21094,Standard
125925,Good
69691,Standard
12345,Standard
61549,Standard
134047,Standard
26616,Standard
22244,Standard
100259,Standard
57803,Standard
32310,Poor
90261,Good
112555,Standard
38520,Standard
68397,Standard
58846,Good
109006,Good
51764,Standard
14648,Standard
52463,Good
35640,Poor
18307,Standard
116483,Poor
111572,Standard
123007,Standard
91438,Good
139546,Good
43689,Standard
54070,Poor
23124,Standard
101145,Standard
70314,Standard
34513,Standard
15636,Poor
41202,Poor
141597,Poor
28343,Poor
83579,Poor
63427,Standard
40465,Good
91701,Standard
5780,Standard
34123,Poor
142257,Standard
110650,Good
76724,Standard
52124,Good
16065,Standard
120860,Standard
65516,Poor
74134,Good
115832,Standard
9847,Standard
128291,Standard
44808,Standard
49609,Standard
125712,Standard
87564,Good
98062,Good
112777,Standard
42876,Standard
13918,Good
123990,Poor
52626,Good
82736,Standard
131782,Poor
29220,Poor
119533,Standard
100537,Standard
119770,Standard
66318,Poor
115006,Poor
39707,Poor
50732,Standard
132908,Poor
146563,Poor
25039,Poor
33096,Poor
151507,Standard
34531,Standard
76836,Standard
95455,Poor
55147,Poor
22306,Poor
32444,Good
129381,Standard
34762,Standard
143059,Standard
129973,Poor
94558,Poor
90055,Standard
145401,Standard
80566,Standard
83036,Standard
129838,Good
114044,Good
91953,Poor
75801,Poor
77723,Good
33358,Standard
39188,Standard
95074,Poor
103136,Standard
104207,Poor
32335,Standard
131107,Standard
67870,Good
63234,Poor
65262,Poor
86923,Standard
29014,Poor
45250,Standard
16818,Standard
91643,Standard
57152,Standard
75707,Poor
29518,Standard
24678,Poor
41914,Standard
122914,Standard
97690,Poor
132823,Standard
41051,Good
119851,Standard
35817,Standard
52376,Standard
115950,Standard
130771,Good
77598,Standard
47737,Standard
131687,Standard
92635,Poor
143628,Standard
47791,Poor
92562,Poor
87696,Standard
21980,Poor
144150,Poor
109033,Poor
49860,Poor
7977,Poor
42982,Standard
60126,Poor
155349,Good
106376,Standard
28285,Good
150487,Standard
24529,Standard
47819,Standard
27348,Poor
38767,Good
64651,Standard
137553,Standard
39900,Good
98709,Poor
49677,Standard
7498,Standard
38276,Poor
110100,Poor
76986,Standard
40674,Standard
71757,Standard
36776,Standard
28090,Poor
40230,Poor
90223,Poor
19606,Poor
76124,Standard
22698,Standard
7524,Standard
109127,Standard
10425,Standard
115245,Standard
134148,Standard
25222,Standard
17339,Poor
48382,Poor
55272,Standard
69849,Standard
52211,Standard
83473,Poor
147619,Poor
9919,Poor
49712,Standard
8723,Standard
32937,Standard
124017,Poor
48188,Standard
126046,Standard
71257,Poor
36357,Standard
70784,Good
29137,Standard
135969,Poor
100008,Standard
140698,Standard
85314,Good
9333,Standard
95027,Standard
23336,Poor
133580,Poor
153000,Poor
114955,Poor
44869,Good
146264,Good
99114,Standard
58427,Poor
62467,Poor
16810,Standard
140061,Standard
79020,Poor
97195,Standard
68912,Standard
142196,Standard
66226,Poor
150298,Standard
107064,Poor
66288,Standard
64980,Good
151116,Good
89984,Standard
73437,Poor
11169,Standard
24380,Poor
11411,Good
117979,Standard
28316,Poor
79832,Standard
5833,Poor
149215,Good
38778,Poor
132658,Good
76631,Good
137689,Poor
18150,Standard
15119,Good
19326,Poor
98604,Standard
15264,Standard
45846,Poor
140325,Good
7674,Standard
69923,Good
6583,Poor
110082,Poor
115007,Poor
86425,Standard
133943,Poor
84828,Poor
106175,Good
55513,Good
43654,Poor
61752,Standard
136891,Standard
138990,Standard
141466,Standard
96719,Poor
13966,Standard
153727,Standard
139460,Standard
99236,Good
32132,Standard
109462,Standard
114948,Poor
42271,Standard
68795,Poor
79734,Standard
31139,Standard
71424,Standard
125334,Good
43806,Standard
136642,Poor
60128,Poor
149132,Standard
11013,Poor
130044,Poor
141769,Poor
98389,Poor
81179,Poor
16116,Standard
117237,Good
34537,Standard
70446,Standard
25211,Poor
83064,Standard
88365,Standard
91665,Standard
44902,Standard
116864,Standard
90415,Standard
45502,Standard
28532,Standard
51055,Poor
13338,Poor
17447,Standard
56911,Poor
57142,Poor
147949,Poor
75583,Standard
63444,Standard
73318,Poor
145771,Poor
96176,Standard
108726,Standard
22764,Poor
28004,Poor
22510,Standard
80591,Poor
100458,Standard
140545,Good
73368,Standard
74635,Standard
135721,Poor
30095,Good
151675,Standard
49321,Poor
80160,Standard
48685,Poor
140238,Standard
32051,Poor
104528,Standard
72666,Poor
146730,Poor
66168,Standard
73921,Poor
102128,Standard
73164,Poor
12369,Good
137695,Standard
52652,Poor
23845,Standard
42798,Standard
94343,Standard
111970,Poor
144888,Standard
143852,Poor
67932,Standard
120237,Poor
22477,Standard
143159,Standard
119191,Good
41626,Standard
79606,Good
141133,Standard
34006,Standard
6214,Standard
44723,Good
121125,Standard
47911,Standard
41109,Poor
68671,Standard
144479,Poor
17683,Good
103941,Standard
128362,Good
149275,Standard
9308,Poor
115056,Standard
146383,Good
71053,Standard
134363,Poor
67966,Poor
91820,Poor
6721,Standard
66224,Poor
98948,Standard
25105,Standard
127763,Poor
69836,Poor
58460,Poor
27428,Good
91704,Standard
27763,Poor
131987,Standard
146913,Standard
62683,Good
113868,Standard
129774,Standard
103783,Standard
39930,Poor
138309,Standard
56083,Standard
124772,Standard
47708,Standard
49606,Standard
6802,Standard
95924,Standard
89180,Poor
109461,Standard
36637,Standard
8650,Good
27804,Standard
7917,Poor
95782,Poor
93960,Poor
102083,Standard
84550,Standard
85669,Good
37846,Standard
146387,Good
113026,Standard
97459,Standard
82833,Poor
143592,Poor
62521,Poor
133428,Standard
117714,Standard
36190,Poor
54526,Standard
29061,Poor
79043,Standard
18287,Standard
11821,Standard
61580,Standard
52032,Poor
16464,Standard
130390,Standard
90753,Standard
87337,Poor
73464,Standard
30061,Standard
145146,Poor
112410,Poor
66889,Standard
49884,Standard
68627,Good
132091,Poor
102403,Poor
123046,Standard
31453,Good
93322,Standard
54490,Poor
75732,Standard
130488,Poor
63540,Standard
119171,Standard
24067,Poor
148896,Good
105666,Standard
57499,Poor
115602,Standard
57666,Good
47939,Poor
91074,Standard
30337,Standard
11578,Standard
66558,Poor
126047,Standard
83817,Good
135275,Standard
64380,Poor
154393,Standard
21252,Poor
146263,Good
150829,Good
33863,Poor
20334,Poor
5890,Poor
147129,Standard
78223,Standard
71697,Good
29050,Standard
101336,Poor
18054,Good
107996,Poor
22113,Poor
27659,Standard
6572,Standard
15597,Poor
74240,Standard
107040,Poor
35286,Standard
89880,Standard
11592,Poor
152804,Standard
21901,Standard
87920,Good
130135,Poor
138679,Standard
83526,Standard
41515,Good
6563,Good
148567,Standard
17604,Poor
139183,Poor
151486,Standard
128829,Poor
52638,Standard
28160,Good
153863,Standard
60669,Poor
99036,Standard
26097,Standard
27553,Standard
63656,Good
12378,Standard
131833,Standard
129313,Poor
121102,Good
110881,Standard
112808,Good
109860,Poor
114417,Poor
77951,Standard
17363,Standard
116795,Standard
137673,Good
151837,Standard
58979,Standard
62543,Good
132396,Standard
95892,Standard
150979,Standard
123414,Poor
34402,Poor
59806,Good
128145,Good
90022,Standard
132235,Poor
129778,Standard
40867,Poor
136017,Poor
69909,Poor
53481,Poor
91833,Standard
26010,Poor
74305,Standard
18155,Standard
16750,Good
121819,Standard
94231,Poor
145522,Standard
129923,Poor
154933,Poor
45743,Standard
9073,Good
89888,Standard
62640,Poor
20653,Poor
61966,Poor
111861,Poor
71447,Poor
125166,Standard
118555,Poor
90609,Good
60478,Standard
133188,Standard
42372,Poor
134591,Standard
123695,Poor
112429,Poor
72577,Standard
148525,Standard
122448,Standard
82052,Standard
106559,Poor
62550,Standard
79920,Poor
106015,Poor
75271,Standard
108025,Poor
108240,Standard
53685,Standard
67592,Poor
97861,Good
83447,Standard
80890,Poor
20382,Poor
89470,Standard
22945,Standard
148458,Standard
30275,Poor
110419,Poor
85074,Good
150085,Standard
83948,Good
133893,Standard
85235,Poor
41242,Standard
82822,Good
25878,Good
8130,Standard
114765,Standard
27954,Standard
52902,Poor
57428,Poor
130041,Poor
101725,Poor
18236,Good
69680,Standard
49021,Standard
146252,Standard
149192,Poor
76675,Standard
133138,Good
62700,Poor
148976,Good
139497,Standard
108841,Good
113732,Standard
114378,Standard
67285,Standard
51151,Good
82353,Good
140629,Standard
55092,Standard
33490,Poor
97844,Poor
121273,Poor
153835,Standard
49062,Standard
25825,Standard
97087,Good
71085,Poor
33226,Good
46615,Standard
119952,Standard
8419,Good
30834,Standard
85882,Standard
31327,Poor
30960,Good
112364,Standard
144504,Standard
133021,Poor
66539,Good
126564,Poor
54150,Poor
78330,Standard
101360,Poor
60213,Standard
22195,Standard
95327,Good
33777,Poor
134839,Standard
81607,Standard
110167,Standard
41420,Poor
73081,Good
142434,Poor
92074,Standard
95075,Poor
67760,Poor
138767,Good
136880,Standard
117948,Poor
95324,Good
155352,Good
38649,Poor
99081,Poor
113326,Good
104886,Standard
147393,Poor
43950,Good
32589,Poor
26365,Standard
65541,Poor
43859,Poor
109342,Standard
68145,Standard
147613,Good
63383,Standard
109149,Standard
99499,Poor
24042,Standard
31485,Good
98278,Poor
66217,Standard
63909,Standard
18188,Standard
100668,Standard
123883,Standard
100283,Good
81757,Standard
134699,Poor
105066,Poor
53888,Good
19848,Good
112728,Poor
104623,Standard
67645,Standard
130317,Standard
110971,Standard
36273,Standard
73309,Poor
123481,Standard
66895,Standard
79100,Standard
80580,Standard
57660,Good
15551,Good
149434,Good
88091,Good
17279,Poor
62099,Standard
15586,Standard
40303,Poor
145953,Poor
41598,Good
101778,Standard
37452,Standard
45042,Standard
53638,Standard
11110,Standard
98998,Standard
138645,Poor
36067,Standard
137095,Standard
61776,Standard
24432,Standard
23989,Good
67569,Good
97917,Standard
91186,Poor
36994,Standard
147888,Good
86782,Poor
141526,Poor
36512,Poor
124159,Standard
31063,Good
132191,Standard
88008,Good
34895,Standard
10124,Standard
56625,Poor
96529,Standard
110780,Standard
9368,Poor
128528,Standard
50988,Standard
71806,Standard
94403,Standard
113339,Standard
95772,Poor
61159,Poor
111680,Poor
100333,Standard
84417,Good
69462,Standard
85415,Poor
31518,Poor
38370,Standard
66012,Poor
123894,Standard
50552,Poor
139247,Poor
7199,Standard
151688,Good
110112,Standard
9379,Standard
58003,Good
130307,Poor
45910,Standard
113660,Poor
39706,Standard
148711,Standard
112750,Standard
129829,Standard
130159,Poor
126203,Poor
52437,Standard
33513,Poor
153151,Standard
20061,Poor
121472,Poor
86300,Good
52776,Good
123456,Standard
64223,Standard
144072,Good
91128,Standard
12558,Standard
19113,Poor
9331,Standard
79321,Good
78528,Poor
72511,Poor
154665,Good
98358,Poor
27476,Standard
102212,Standard
27560,Good
148895,Standard
132383,Good
73248,Standard
123236,Standard
31674,Poor
71017,Standard
26014,Poor
99478,Poor
76614,Poor
152232,Standard
117658,Poor
46416,Good
75717,Standard
9776,Poor
86821,Poor
74591,Poor
96347,Poor
47543,Poor
124606,Standard
57178,Good
63849,Standard
72054,Standard
90454,Standard
57637,Standard
15419,Good
154485,Good
69907,Poor
139655,Standard
121255,Standard
124711,Standard
154007,Standard
80936,Poor
36618,Standard
20553,Standard
17626,Poor
110136,Standard
113161,Standard
11137,Standard
123271,Standard
110108,Standard
5794,Poor
11995,Standard
27151,Standard
107974,Good
128374,Standard
122947,Poor
120565,Poor
155518,Standard
46800,Good
82460,Good
30227,Standard
38407,Standard
39347,Poor
116683,Good
47399,Standard
90659,Standard
94746,Standard
112201,Poor
116989,Standard
146647,Standard
20431,Poor
103249,Standard
54888,Standard
80713,Standard
100014,Standard
18107,Standard
57001,Standard
114643,Standard
61006,Standard
145728,Poor
43920,Standard
112434,Good
58030,Poor
10740,Standard
125821,Good
51850,Poor
22369,Poor
99455,Good
61388,Good
42644,Good
83808,Good
128893,Standard
72945,Good
154129,Standard
105275,Standard
13028,Standard
123598,Poor
74972,Poor
20665,Standard
101807,Standard
54033,Standard
131359,Standard
30457,Good
25297,Good
20769,Good
112293,Standard
15205,Standard
68280,Good
11581,Standard
31784,Standard
94196,Standard
49585,Poor
134478,Good
103423,Standard
117228,Poor
61927,Standard
136473,Standard
91762,Standard
19710,Standard
146035,Poor
47348,Poor
69356,Standard
113289,Standard
137905,Poor
110713,Good
65790,Poor
42151,Standard
131337,Good
39229,Good
113274,Good
96179,Standard
16775,Good
45369,Good
10618,Standard
140983,Poor
91866,Poor
110863,Standard
95435,Poor
133400,Standard
66924,Poor
128179,Standard
51799,Poor
136977,Standard
19475,Good
20603,Poor
151158,Standard
64453,Standard
122495,Standard
12584,Good
6847,Standard
23839,Standard
18462,Standard
10320,Standard
147981,Standard
140371,Standard
72156,Standard
33469,Poor
134574,Standard
90635,Standard
35563,Good
73736,Standard
116118,Standard
95286,Standard
31424,Standard
120634,Standard
153877,Poor
25854,Poor
9516,Poor
110941,Good
78475,Good
40026,Poor
47382,Standard
145230,Standard
106351,Standard
108059,Poor
91412,Standard
92123,Poor
72300,Standard
8851,Standard
106486,Good
140050,Good
47371,Standard
65515,Poor
150498,Standard
113484,Poor
72433,Standard
85927,Standard
134575,Standard
101053,Poor
107566,Good
77842,Good
76508,Poor
118259,Poor
81356,Good
47768,Standard
37951,Good
101397,Poor
145390,Standard
152290,Standard
52596,Standard
127582,Good
111598,Standard
65754,Poor
104209,Poor
79242,Poor
11589,Poor
32134,Standard
42955,Good
68758,Standard
54407,Good
47335,Standard
86274,Poor
8556,Standard
55282,Standard
95159,Standard
110194,Good
104670,Poor
138731,Good
39563,Poor
114047,Standard
107275,Standard
99690,Poor
83137,Standard
9193,Standard
19044,Standard
114816,Standard
112340,Standard
86986,Poor
6258,Poor
137037,Standard
51033,Standard
106427,Poor
64124,Standard
58561,Poor
106136,Good
76460,Poor
40176,Standard
29780,Standard
38946,Standard
143096,Poor
83375,Standard
84121,Standard
41960,Poor
37666,Poor
29878,Standard
18574,Standard
81440,Standard
33348,Good
18733,Good
56473,Good
97437,Good
38879,Standard
37259,Poor
33778,Poor
19691,Poor
60249,Standard
56672,Standard
154666,Good
107591,Standard
108709,Standard
129476,Standard
9752,Standard
137916,Poor
36105,Poor
66936,Poor
123800,Standard
105517,Poor
6600,Standard
100904,Good
32179,Standard
70674,Good
102637,Poor
24633,Standard
42624,Poor
8286,Standard
119431,Standard
44747,Good
106248,Standard
20541,Standard
28235,Poor
83661,Standard
75849,Poor
21618,Standard
103245,Standard
141790,Standard
17913,Poor
23970,Standard
12294,Poor
151554,Good
17147,Standard
61448,Poor
99824,Poor
49185,Good
15922,Good
92614,Standard
138777,Good
108198,Standard
98075,Standard
92831,Poor
140732,Poor
64596,Good
55726,Poor
110184,Standard
27296,Standard
63333,Good
70844,Standard
137683,Poor
97507,Standard
40653,Standard
88686,Poor
81679,Standard
49117,Poor
94309,Standard
29100,Poor
86040,Standard
124309,Standard
86026,Standard
46525,Standard
111731,Standard
24415,Standard
34632,Good
67764,Poor
74336,Standard
83831,Standard
72240,Good
147895,Standard
49644,Standard
43605,Good
133619,Standard
16221,Standard
28895,Standard
154908,Good
84397,Standard
69334,Standard
57728,Standard
17049,Standard
44917,Standard
110143,Standard
146662,Standard
133500,Poor
98490,Standard
103750,Standard
142304,Standard
17527,Poor
99332,Good
17496,Standard
6456,Standard
123944,Poor
40860,Standard
84204,Standard
100139,Standard
69571,Standard
72239,Good
118374,Standard
137625,Poor
54846,Standard
78849,Standard
120959,Standard
64566,Standard
48660,Standard
60011,Standard
55412,Standard
13363,Good
113675,Standard
56445,Standard
31895,Standard
71544,Standard
21619,Standard
126920,Standard
151343,Standard
152720,Poor
12045,Poor
76782,Standard
38923,Standard
118104,Standard
136855,Standard
140075,Standard
127808,Poor
40050,Standard
54848,Standard
13561,Poor
34447,Standard
90354,Good
23975,Standard
82284,Good
101854,Standard
129409,Standard
121290,Standard
71442,Poor
149142,Standard
133114,Standard
62025,Standard
147251,Poor
136650,Good
36020,Standard
83758,Standard
113659,Poor
23257,Poor
124221,Good
20160,Standard
89649,Poor
41046,Good
26065,Standard
49197,Standard
154510,Good
108481,Standard
136117,Standard
140677,Good
30943,Poor
122746,Good
74315,Standard
145052,Poor
23168,Standard
101075,Standard
77590,Good
134611,Poor
78622,Good
113565,Poor
39757,Poor
151266,Standard
106722,Good
94475,Poor
65508,Good
120990,Standard
92626,Standard
125651,Standard
155447,Good
154112,Good
23277,Standard
151933,Standard
15490,Standard
77239,Poor
130209,Poor
49378,Poor
79102,Poor
87359,Standard
116495,Standard
13820,Standard
15020,Standard
141601,Poor
62335,Standard
19208,Poor
32581,Standard
18013,Poor
34387,Standard
26094,Standard
23965,Poor
30837,Standard
81261,Good
136764,Standard
23221,Poor
82545,Standard
115920,Poor
113035,Poor
121162,Standard
105277,Standard
115699,Standard
148007,Poor
76220,Standard
150288,Standard
9757,Standard
144911,Poor
118595,Standard
41395,Good
31500,Standard
134143,Standard
56076,Standard
47087,Standard
43376,Good
131496,Good
96837,Standard
30366,Standard
53456,Standard
21718,Good
134767,Poor
130080,Good
73100,Standard
26291,Good
78526,Standard
74749,Standard
69826,Standard
28458,Standard
131532,Poor
83395,Poor
23780,Standard
103018,Standard
112375,Standard
100806,Standard
142728,Poor
122743,Good
145067,Standard
145837,Good
67845,Standard
96453,Standard
81574,Standard
137767,Standard
16437,Good
53107,Standard
129822,Standard
29386,Poor
101159,Good
72335,Poor
116879,Standard
117297,Poor
29747,Standard
82134,Good
